127.0.0.1 - - [21/Sep/2018:14:30:41 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:34:38 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:34:41 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:34:42 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:35:01 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:35:01 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:42:19 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2560
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:42:19 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3642
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:42:56 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:43:42 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2511
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:43:42 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:44:10 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:45:42 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:45:42 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1039
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:45:42 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:45:42 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:45:43 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:48:09 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2623
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:48:09 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:48:30 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2623
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:48:30 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:50:05 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:50:05 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:52:11 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:52:11 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:52:11 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:52:11 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:52:11 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:57:24 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:57:38 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2745
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:57:38 +0900] "GET /team5/css/home/homepage.css;jsessionid=7CC00BCF4AC35549D3BD893DF3AE5C61 HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:57:38 +0900] "GET /team5/script/home/homepageToggle.js;jsessionid=7CC00BCF4AC35549D3BD893DF3AE5C61 HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:57:38 +0900] "GET /team5/script/home/homepageAlert.js;jsessionid=7CC00BCF4AC35549D3BD893DF3AE5C61 HTTP/1.1" 200 1174
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:57:39 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:58:59 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:58:59 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:58:59 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:58:59 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1174
0:0:0:0:0:0:0:1 - - [21/Sep/2018:14:59:00 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:01:07 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:01:07 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:01:07 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1259
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:03:25 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:03:25 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:03:25 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1261
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:32 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:37 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:37 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:37 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:47 +0900] "POST /team5/jsp/main/main.jsp HTTP/1.1" 200 17911
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:47 +0900] "GET /team5/css/main/mainMenu.css HTTP/1.1" 200 1750
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:47 +0900] "GET /team5/css/main/main.css HTTP/1.1" 200 2877
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:47 +0900] "GET /team5/css/main/fb-style-feeds-element.css HTTP/1.1" 200 20765
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:47 +0900] "GET /team5/img/catch1.png HTTP/1.1" 200 26869
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:48 +0900] "GET /team5/img/gamsung.jpg HTTP/1.1" 200 79162
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:52 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:52 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:52 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:52 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1301
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:05:53 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:08:58 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:08:58 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:08:58 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:08:58 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1243
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:08:59 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:33 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:33 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:33 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:34 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:34 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:39 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:39 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:39 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:39 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:39 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:54 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:10:54 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:11:37 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:11:37 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:11:37 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:11:38 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1296
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:11:38 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:16 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:16 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:16 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:16 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1294
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:16 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:18 +0900] "POST /team5/jsp/main/main.jsp HTTP/1.1" 200 17911
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:18 +0900] "GET /team5/css/main/mainMenu.css HTTP/1.1" 200 1750
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:18 +0900] "GET /team5/css/main/main.css HTTP/1.1" 200 2877
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:18 +0900] "GET /team5/css/main/fb-style-feeds-element.css HTTP/1.1" 200 20765
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:18 +0900] "GET /team5/img/catch1.png HTTP/1.1" 200 26869
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:19 +0900] "GET /team5/img/gamsung.jpg HTTP/1.1" 200 79162
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:27 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:27 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:27 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:27 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1294
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:27 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:30 +0900] "POST /team5/jsp/main/main.jsp HTTP/1.1" 200 17911
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:30 +0900] "GET /team5/css/main/mainMenu.css HTTP/1.1" 200 1750
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:30 +0900] "GET /team5/css/main/main.css HTTP/1.1" 200 2877
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:30 +0900] "GET /team5/css/main/fb-style-feeds-element.css HTTP/1.1" 200 20765
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:30 +0900] "GET /team5/img/catch1.png HTTP/1.1" 200 26869
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:30 +0900] "GET /team5/img/gamsung.jpg HTTP/1.1" 200 79162
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:33 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:33 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:33 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:33 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1294
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:33 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:35 +0900] "POST /team5/jsp/main/main.jsp HTTP/1.1" 200 17911
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:35 +0900] "GET /team5/css/main/mainMenu.css HTTP/1.1" 200 1750
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:35 +0900] "GET /team5/css/main/main.css HTTP/1.1" 200 2877
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:35 +0900] "GET /team5/css/main/fb-style-feeds-element.css HTTP/1.1" 200 20765
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:35 +0900] "GET /team5/img/catch1.png HTTP/1.1" 200 26869
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:12:36 +0900] "GET /team5/img/gamsung.jpg HTTP/1.1" 200 79162
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:09 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:09 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:09 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:09 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1304
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:10 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:48 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:48 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:48 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:48 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1488
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:49 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:51 +0900] "POST /team5/jsp/main/main.jsp HTTP/1.1" 200 17911
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:51 +0900] "GET /team5/css/main/mainMenu.css HTTP/1.1" 200 1750
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:51 +0900] "GET /team5/css/main/main.css HTTP/1.1" 200 2877
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:51 +0900] "GET /team5/css/main/fb-style-feeds-element.css HTTP/1.1" 200 20765
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:51 +0900] "GET /team5/img/catch1.png HTTP/1.1" 200 26869
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:51 +0900] "GET /team5/img/gamsung.jpg HTTP/1.1" 200 79162
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:53 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:53 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:53 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:53 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1488
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:54 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:57 +0900] "POST /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:57 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:57 +0900] "GET /team5/script/home/homepageToggle.js HTTP/1.1" 200 926
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:57 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1488
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:13:57 +0900] "GET /team5/img/background.jpg HTTP/1.1" 200 137120
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:28:59 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2814
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:28:59 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:28:59 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1651
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:29:02 +0900] "POST /team5/jsp/main/main.jsp HTTP/1.1" 200 17911
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:29:15 +0900] "POST /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2814
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:29:15 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:29:16 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2814
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:29:18 +0900] "POST /team5/jsp/main/main.jsp HTTP/1.1" 200 17911
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:30:45 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2814
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:30:45 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1671
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:33:01 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2814
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:33:01 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1727
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:34:45 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2814
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:34:45 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:34:45 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1724
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:35:06 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2814
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:35:06 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1726
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:36:52 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:36:52 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:36:56 +0900] "POST /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:37:02 +0900] "POST /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:37:59 +0900] "POST /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:37:59 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1739
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:38:56 +0900] "POST /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:38:56 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1770
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:39:16 +0900] "POST /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:39:16 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1773
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:42:37 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:42:53 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:42:54 +0900] "GET /team5/css/home/homepage.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:42:54 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:44:39 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:44:40 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1884
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:45:03 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1867
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:45:07 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:45:07 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1867
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:46:09 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:46:10 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1958
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:46:21 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:46:21 +0900] "GET /team5/script/home/homepageAlert.js HTTP/1.1" 200 1959
0:0:0:0:0:0:0:1 - - [21/Sep/2018:15:47:16 +0900] "GET /team5/jsp/home/homepage.jsp HTTP/1.1" 200 2831
